rxn name,EC,Substrate ,kcat value,Organism kcat,equilibrium constant,comment
UGLT,,,780,Escherichia coli,,
UGLT_rev,2.7.7.12,g1p[c]+udpgal[c],283,Escherichia coli,,
UGLYCH,3.5.3.19,h[c]+h2o[c]+urdglyc[c],NaN,,,
UGMDDS,6.3.2.15,alaala[c]+atp[c]+ugmd[c],NaN,,,
UHGADA,,h2o[c]+u3aga[c],NaN,,,
ULA4NFT,,10fthf[c]+udpLa4n[c],NaN,,,
ULA4Ntppi,,uLa4n[c],NaN,,,
UM3PL,,LalaDgluMdap[c]+atp[c]+uamr[c],NaN,,,
UM4PCP,,h2o[c]+um4p[c],NaN,,,
UM4PL,,LalaDgluMdapDala[c]+atp[c]+uamr[c],NaN,,,
UMPK,2.7.4.14,atp[c]+ump[c],217,Dictyostelium sp. ,,Eukaryota
UMPK,,,7.64,Arabidopsis thaliana,,Eukaryota
UMPK_rev,2.7.4.14,adp[c]+udp[c],27.0911360799,Dictyostelium sp. ,8.01,calculated kcat
UMPK_rev,,,0.9538077403,Arabidopsis thaliana,8.01,calculated kcat
UMPtex,,ump[e],NaN,,,
UMPtex_rev,,ump[p],NaN,,,
UPLA4FNF,,h2o[c]+uLa4fn[c],NaN,,,
UPLA4FNT,,udcpp[c]+udpLa4fn[c],NaN,,,
UPP3MT,2.1.1.107,amet[c]+uppg3[c],38,Pseudomonas denitrificans ,,Proteobacteria
UPP3S,4.2.1.75,hmbil[c],500,Escherichia coli,,
UPPDC1,4.1.1.37,h[c]+uppg3[c],0.317,Homo sapiens,,Eukaryota
UPPRT,2.4.2.9,prpp[c]+ura[c],5.1,Bacillus subtilis ,,Bacteria
UPPRT,,,0.65,Mycobacterium tuberculosis ,,Bacteria
URACPAH,,h2o[c]+uracp[c],NaN,,,
URAt2pp,,h[p]+ura[p],NaN,,,
URAt2rpp,,h[p]+ura[p],NaN,,,
URAt2rpp_rev,,h[c]+ura[c],NaN,,,
URAtex,,ura[e],NaN,,,
URAtex_rev,,ura[p],NaN,,,
URDGLYCD,1.1.1.154,nad[c]+urdglyc[c],62,Escherichia coli,,
URDGLYCD,,,57,Escherichia coli,,
UREAtex,,urea[e],NaN,,,
UREAtex_rev,,urea[p],NaN,,,
UREAtpp,,urea[p],NaN,,,
UREAtpp_rev,,urea[c],NaN,,,
URIC,1.7.3.3,h2o[c]+o2[c]+urate[c],3.01,Microbacterium sp. ,,
URIH,3.2.2.8,h2o[c]+uri[c],4.7,Escherichia coli,,
URIH,,,5.4,Escherichia coli,,
URIK2,2.7.1.48,gtp[c]+uri[c],NaN,,,
URIt2pp,,h[p]+uri[p],NaN,,,
URIt2rpp,,h[p]+uri[p],NaN,,,
URIt2rpp_rev,,h[c]+uri[c],NaN,,,
URItex,,uri[e],NaN,,,
URItex_rev,,uri[p],NaN,,,
USHD,,h2o[c]+u23ga[c],NaN,,,
VALabcpp,,atp[c]+h2o[c]+val-L[p],NaN,,,
VALt2rpp,,h[p]+val-L[p],NaN,,,
VALt2rpp_rev,,h[c]+val-L[c],NaN,,,
VALTA,2.6.1.42,akg[c]+val-L[c],19,Escherichia coli,,Eukaryota
VALTA_rev,2.6.1.42,3mob[c]+glu-L[c],11.7,Solanum pennellii ,,Eukaryota
VALTA_rev,,,23.4,Solanum lycopersicum,,Eukaryota
VALTA_rev,,,290,Homo sapiens,,Eukaryota
VALtex,,val-L[e],NaN,,,
VALtex_rev,,val-L[p],NaN,,,
VPAMTr,2.6.1.66,3mob[c]+ala-L[c],NaN,,,
VPAMTr_rev,2.6.1.66,pyr[c]+val-L[c],NaN,,,
XAND,1.1.1.204,h2o[c]+nad[c]+xan[c],NaN,,,
XANt2pp,,h[p]+xan[p],NaN,,,
XANtex,,xan[e],NaN,,,
XANtex_rev,,xan[p],NaN,,,
XANtpp,,xan[p],NaN,,,
XANtpp_rev,,xan[c],NaN,,,
XMPtex,,xmp[e],NaN,,,
XMPtex_rev,,xmp[p],NaN,,,
XPPT,2.4.2.22,prpp[c]+xan[c],150,Escherichia coli,,
XPPT,,,112,Escherichia coli,,
XTSNH,3.2.2.8,h2o[c]+xtsn[c],NaN,,,
XTSNt2rpp,,h[p]+xtsn[p],NaN,,,
XTSNt2rpp_rev,,h[c]+xtsn[c],NaN,,,
XTSNtex,,xtsn[e],NaN,,,
XTSNtex_rev,,xtsn[p],NaN,,,
XYLI1,5.3.1.5,xyl-D[c],0.41,Streptomyces rubiginosus ,,Bacteria
XYLI1,,,8.6,Thermus aquaticus ,,Bacteria
XYLI1,,,8.88,Arthrobacter sp. ,,Bacteria
XYLI1,,,17.3,Actinoplanes missouriensis,,Bacteria
XYLI1,,,46.6,Thermus thermophilus ,,Bacteria
XYLI1,,,184,Lactococcus lactis ,,Bacteria
XYLI1,,,230,Bacillus sp. ,,Bacteria
XYLI1_rev,5.3.1.5,xylu-D[c],7.7,Thermus aquaticus ,,Bacteria
XYLI2,5.3.1.5,glc-D[c],0.833,Thermus thermophilus ,,Bacteria
XYLI2,,,2.32,Arthrobacter sp. ,,Bacteria
XYLI2,,,3.23,Thermus aquaticus ,,Bacteria
XYLI2,,,24.9,Actinoplanes missouriensis,,Bacteria
XYLI2,,,25.3,Actinoplanes missouriensis,,Bacteria
XYLI2,,,26.3,Actinoplanes missouriensis,,Bacteria
XYLI2,,,50,Bacillus sp. ,,Bacteria
XYLI2_rev,5.3.1.5,fru[c],1.67,Arthrobacter sp. ,,Bacteria
XYLI2_rev,,,20.5,Arthrobacter sp. ,,Bacteria
XYLtex,,xyl-D[e],NaN,,,
XYLtex_rev,,xyl-D[p],NaN,,,
XYLUtex,,xylu-L[e],NaN,,,
XYLUtex_rev,,xylu-L[p],NaN,,,
ZN2abcpp,,atp[c]+h2o[c]+zn2[c],NaN,,,
ZN2t3pp,,zn2[c]+h[p],NaN,,,
Zn2tex,,zn2[e],NaN,,,
Zn2tex_rev,,zn2[p],NaN,,,
ZN2tpp,,zn2[p],NaN,,,
ZNabcpp,,atp[c]+h2o[c]+zn2[p],NaN,,,
14GLUCANabcpp,,atp[c]+h2o[c]+14glucan[p],NaN,,,
14GLUCANtexi,,14glucan[e],NaN,,,
23DAPPAt2pp,,23dappa[p]+h[p],NaN,,,
23PDE2pp,3.1.4.16,23cump[p]+h2o[p],7.63,,,
24PDE2pp,,,1.97,,,
23PDE4pp,3.1.4.16,23ccmp[p]+h2o[p],7.63,,,
24PDE4pp,,,1.97,,,
23PDE7pp,3.1.4.16,23camp[p]+h2o[p],7.63,,,
23PDE9pp,3.1.4.16,23cgmp[p]+h2o[p],1.97,,,
3HCINNMH,,3hcinnm[c]+h[c]+nadh[c]+o2[c],NaN,,,
3HPPPNH,,3hpppn[c]+h[c]+nadh[c]+o2[c],NaN,,,
3NTD2pp,,3ump[p]+h2o[p],NaN,,,
3NTD4pp,,3cmp[p]+h2o[p],NaN,,,
3NTD7pp,,3amp[p]+h2o[p],NaN,,,
3NTD9pp,,3gmp[p]+h2o[p],NaN,,,
3OXCOAT,,coa[c]+oxadpcoa[c],NaN,,,
42A12BOOXpp,1.4.3.6,dopa[p]+h2o[p]+o2[p],NaN,,,
AAMYL,,14glucan[c],NaN,,,
AAMYLpp,,14glucan[p],NaN,,,
ACACCT,,acac[c]+accoa[c],NaN,,,
ACGAL1PPpp,3.1.3.10,acgal1p[p]+h2o[p],NaN,,,
ACGAM1PPpp,3.1.3.10,acgam1p[p]+h2o[p],NaN,,,
ACGAptspp,,pep[c]+acgam[p],NaN,,,
ACMANAptspp,,pep[c]+acmana[p],NaN,,,
ACMUMptspp,,pep[c]+acmum[p],NaN,,,
ACMUMtex,,acmum[e],NaN,,,
ACNAMt2pp,,acnam[p]+h[p],NaN,,,
ACNML,4.1.3.3,acnam[c],6.75,,,
ACNML,,,10,,,
ADOCBLabcpp,,atp[c]+h2o[c]+adocbl[p],NaN,,,
ADOCBLtonex,,adocbl[e]+h[p],NaN,,,
ALDD3y,,h2o[c]+nadp[c]+ppal[c],NaN,,,
ALDD4,,btal[c]+h2o[c]+nad[c],NaN,,,
ALLK,,all-D[c]+atp[c],NaN,,,
ALLabcpp,,atp[c]+h2o[c]+all-D[p],NaN,,,
ALTRH,4.2.1.7,altrn[c],NaN,,,
AMALT1,2.4.1.25,malt[c]+malttr[c],1.3,Aquifex aeolicus,,Bacteria
AMALT2,2.4.1.25,malt[c]+maltttr[c],1.3,Aquifex aeolicus,,Bacteria
AMALT3,2.4.1.25,malt[c]+maltpt[c],1.3,Aquifex aeolicus,,Bacteria
AMALT4,2.4.1.25,malt[c]+malthx[c],1.3,Aquifex aeolicus,,Bacteria
AMANK,2.7.1.60,acmana[c]+atp[c],NaN,,,
AMMQLT8,,2dmmql8[c]+amet[c],NaN,,,
AMPTASEPG,3.4.11.2,h2o[c]+progly[c],NaN,,,
ASCBPL,,ascb6p[c]+h2o[c],NaN,,,
ASCBptspp,,pep[c]+ascb-L[p],NaN,,,
BALAt2pp,,ala-B[p]+h[p],NaN,,,
BTNt2ipp,,btn[p]+h[p],NaN,,,
BUTCT,2.8.3.8,accoa[c]+but[c],NaN,,,
BUTSO3abcpp,,atp[c]+h2o[c]+butso3[p],NaN,,,
CAT,1.11.1.6,h2o2[c],11000,Escherichia coli,,
CAT,,,200,Escherichia coli,,
CAT,,,16300,Escherichia coli,,
CBL1abcpp,,atp[c]+h2o[c]+cbl1[p],NaN,,,
CBL1tonex,,cbl1[e]+h[p],NaN,,,
CHTBSptspp,,pep[c]+chtbs[p],NaN,,,
CSNt2pp,,csn[p]+h[p],NaN,,,
CU1Opp,,cu[p]+h[p]+o2[p],NaN,,,
CYANSTpp,2.8.1.1,cyan[p]+tsul[p],230,Escherichia coli,,
CYANSTpp,,,260,Escherichia coli,,
CYNTAH,,cynt[c]+h[c]+hco3[c],NaN,,,
CYNTt2pp,,cynt[p]+h[p],NaN,,,
CYSDDS,4.4.1.15,cys-D[c]+h2o[c],72,Escherichia coli,,
CYSDabcpp,,atp[c]+h2o[c]+cys-D[p],NaN,,,
DADNt2pp,,dad-2[p]+h[p],NaN,,,
DAPAL,4.3.1.15,23dappa[c]+h2o[c],44.58,Escherichia coli,,
DAPAL,,,24.6,Escherichia coli,,
DAPabcpp,,atp[c]+h2o[c]+26dap-M[p],NaN,,,
DC6PH,,chtbs6p[c]+h2o[c],NaN,,,
DCYTt2pp,,dcyt[p]+h[p],NaN,,,
DDCAtexi,,ddca[e],NaN,,,
DDGALK,2.7.1.58,2dh3dgal[c]+atp[c],NaN,,,
DDGLK,2.7.1.45,2ddglcn[c]+atp[c],11,Thermus thermophilus ,,Bacteria
DGSNt2pp,,dgsn[p]+h[p],NaN,,,
DHCINDO,,dhcinnm[c]+o2[c],NaN,,,
DHNAOT4,,dhna[c]+h[c]+octdp[c],NaN,,,
DHNCOAS,,h[c]+sbzcoa[c],NaN,,,
DHNCOAT,,14dhncoa[c]+h2o[c],NaN,,,
DHPPD,,cechddd[c]+nad[c],NaN,,,
DHPTDNR,,dhptdn[c]+h[c]+nadph[c],NaN,,,
DHPTDNRN,,dhptdn[c]+h[c]+nadh[c],NaN,,,
DHPTDNRN_rev,,nad[c]+thptdn[c],NaN,,,
DHPTDNR_rev,,nadp[c]+thptdn[c],NaN,,,
DMQMT,,2omhmbl[c]+amet[c],NaN,,,
DMSOR1pp,,mql8[c]+dmso[p],NaN,,,
DMSOR2pp,,2dmmql8[c]+dmso[p],NaN,,,
DM_AACALD,,aacald[c],NaN,,,
DSERt2pp,,h[p]+ser-D[p],NaN,,,
DTARTD,4.2.1.81,tartr-D[c],19.8,Rhodobacter sphaeroides ,,Proteobacteria
DURIt2pp,,duri[p]+h[p],NaN,,,
ETHSO3abcpp,,atp[c]+h2o[c]+ethso3[p],NaN,,,
EX_12ppd-R(e)_rev,,,NaN,,,
EX_12ppd-S(e)_rev,,,NaN,,,
EX_14glucan(e),,14glucan[e],NaN,,,
EX_14glucan(e)_rev,,,NaN,,,
EX_15dap(e)_rev,,,NaN,,,
EX_23camp(e),,23camp[e],NaN,,,
EX_23camp(e)_rev,,,NaN,,,
EX_23ccmp(e),,23ccmp[e],NaN,,,
EX_23ccmp(e)_rev,,,NaN,,,
EX_23cgmp(e),,23cgmp[e],NaN,,,
EX_23cgmp(e)_rev,,,NaN,,,
EX_23cump(e),,23cump[e],NaN,,,
EX_23cump(e)_rev,,,NaN,,,
EX_23dappa(e),,23dappa[e],NaN,,,
EX_23dappa(e)_rev,,,NaN,,,
EX_26dap-M(e),,26dap-M[e],NaN,,,
EX_26dap-M(e)_rev,,,NaN,,,
EX_2ddglcn(e),,2ddglcn[e],NaN,,,
EX_2ddglcn(e)_rev,,,NaN,,,
EX_34dhpac(e),,34dhpac[e],NaN,,,
EX_34dhpac(e)_rev,,,NaN,,,
EX_3amp(e),,3amp[e],NaN,,,
EX_3amp(e)_rev,,,NaN,,,
EX_3cmp(e),,3cmp[e],NaN,,,
EX_3cmp(e)_rev,,,NaN,,,
EX_3gmp(e),,3gmp[e],NaN,,,
EX_3gmp(e)_rev,,,NaN,,,
EX_3hcinnm(e),,3hcinnm[e],NaN,,,
EX_3hcinnm(e)_rev,,,NaN,,,
EX_3hpp(e)_rev,,,NaN,,,
EX_3hpppn(e),,3hpppn[e],NaN,,,
EX_3hpppn(e)_rev,,,NaN,,,
EX_3ump(e),,3ump[e],NaN,,,
EX_3ump(e)_rev,,,NaN,,,
EX_4abut(e)_rev,,,NaN,,,
EX_4hoxpacd(e),,4hoxpacd[e],NaN,,,
EX_4hoxpacd(e)_rev,,,NaN,,,
EX_5dglcn(e)_rev,,,NaN,,,
EX_5mtr(e)_rev,,,NaN,,,
EX_LalaDglu(e),,LalaDglu[e],NaN,,,
EX_LalaDglu(e)_rev,,,NaN,,,
EX_LalaDgluMdap(e)_rev,,,NaN,,,
EX_LalaDgluMdapDala(e)_rev,,,NaN,,,
EX_LalaLglu(e),,LalaLglu[e],NaN,,,
EX_LalaLglu(e)_rev,,,NaN,,,
EX_ac(e)_rev,,,NaN,,,
EX_acac(e),,acac[e],NaN,,,
EX_acac(e)_rev,,,NaN,,,
EX_acald(e)_rev,,,NaN,,,
EX_acgal(e),,acgal[e],NaN,,,
EX_acgal(e)_rev,,,NaN,,,
EX_acgal1p(e),,acgal1p[e],NaN,,,
EX_acgal1p(e)_rev,,,NaN,,,
EX_acgam(e),,acgam[e],NaN,,,
EX_acgam(e)_rev,,,NaN,,,
EX_acgam1p(e),,acgam1p[e],NaN,,,
EX_acgam1p(e)_rev,,,NaN,,,
EX_acmana(e),,acmana[e],NaN,,,
EX_acmana(e)_rev,,,NaN,,,
EX_acmum(e),,acmum[e],NaN,,,
EX_acmum(e)_rev,,,NaN,,,
EX_acnam(e),,acnam[e],NaN,,,
EX_acnam(e)_rev,,,NaN,,,
EX_acolipa(e)_rev,,,NaN,,,
EX_acser(e)_rev,,,NaN,,,
EX_ade(e)_rev,,,NaN,,,
EX_adn(e)_rev,,,NaN,,,
EX_adocbl(e),,adocbl[e],NaN,,,
EX_adocbl(e)_rev,,,NaN,,,
EX_agm(e)_rev,,,NaN,,,
EX_akg(e)_rev,,,NaN,,,
EX_ala-B(e),,ala-B[e],NaN,,,
EX_ala-B(e)_rev,,,NaN,,,
EX_ala-D(e)_rev,,,NaN,,,
EX_ala-L(e)_rev,,,NaN,,,
EX_alaala(e)_rev,,,NaN,,,
EX_all-D(e),,all-D[e],NaN,,,
EX_all-D(e)_rev,,,NaN,,,
EX_alltn(e)_rev,,,NaN,,,
EX_amp(e),,amp[e],NaN,,,
EX_amp(e)_rev,,,NaN,,,
EX_anhgm(e)_rev,,,NaN,,,
EX_arab-L(e),,arab-L[e],NaN,,,
EX_arab-L(e)_rev,,,NaN,,,
EX_arbtn(e),,arbtn[e],NaN,,,
EX_arbtn(e)_rev,,,NaN,,,
EX_arbtn-fe3(e),,arbtn-fe3[e],NaN,,,
EX_arbtn-fe3(e)_rev,,,NaN,,,
EX_arg-L(e)_rev,,,NaN,,,
EX_ascb-L(e),,ascb-L[e],NaN,,,
EX_ascb-L(e)_rev,,,NaN,,,
EX_asn-L(e)_rev,,,NaN,,,
EX_asp-L(e)_rev,,,NaN,,,
EX_btn(e),,btn[e],NaN,,,
EX_btn(e)_rev,,,NaN,,,
EX_but(e),,but[e],NaN,,,
EX_but(e)_rev,,,NaN,,,
EX_butso3(e),,butso3[e],NaN,,,
EX_butso3(e)_rev,,,NaN,,,
EX_cbl1(e),,cbl1[e],NaN,,,
EX_cbl1(e)_rev,,,NaN,,,
EX_cgly(e)_rev,,,NaN,,,
EX_chol(e),,chol[e],NaN,,,
EX_chol(e)_rev,,,NaN,,,
EX_chtbs(e),,chtbs[e],NaN,,,
EX_chtbs(e)_rev,,,NaN,,,
EX_cit(e)_rev,,,NaN,,,
EX_cmp(e),,cmp[e],NaN,,,
EX_cmp(e)_rev,,,NaN,,,
EX_co2(e)_rev,,,NaN,,,
EX_colipa(e)_rev,,,NaN,,,
EX_colipap(e)_rev,,,NaN,,,
EX_cpgn(e),,cpgn[e],NaN,,,
EX_cpgn(e)_rev,,,NaN,,,
EX_cpgn-un(e),,cpgn-un[e],NaN,,,
EX_cpgn-un(e)_rev,,,NaN,,,
EX_csn(e),,csn[e],NaN,,,
EX_csn(e)_rev,,,NaN,,,
EX_cu(e),,cu[e],NaN,,,
EX_cu(e)_rev,,,NaN,,,
EX_cyan(e),,cyan[e],NaN,,,
EX_cyan(e)_rev,,,NaN,,,
EX_cynt(e),,cynt[e],NaN,,,
EX_cynt(e)_rev,,,NaN,,,
EX_cys-D(e),,cys-D[e],NaN,,,
EX_cys-D(e)_rev,,,NaN,,,
EX_cys-L(e)_rev,,,NaN,,,
EX_cytd(e)_rev,,,NaN,,,
EX_dad-2(e),,dad-2[e],NaN,,,
EX_dad-2(e)_rev,,,NaN,,,
EX_damp(e),,damp[e],NaN,,,
EX_damp(e)_rev,,,NaN,,,
EX_dca(e),,dca[e],NaN,,,
EX_dca(e)_rev,,,NaN,,,
EX_dcmp(e),,dcmp[e],NaN,,,
EX_dcmp(e)_rev,,,NaN,,,
EX_dcyt(e),,dcyt[e],NaN,,,
EX_dcyt(e)_rev,,,NaN,,,
EX_ddca(e),,ddca[e],NaN,,,
EX_ddca(e)_rev,,,NaN,,,
EX_dgmp(e),,dgmp[e],NaN,,,
EX_dgmp(e)_rev,,,NaN,,,
EX_dgsn(e),,dgsn[e],NaN,,,
EX_dgsn(e)_rev,,,NaN,,,
EX_dha(e)_rev,,,NaN,,,
EX_din(e)_rev,,,NaN,,,
EX_dms(e),,dms[e],NaN,,,
EX_dms(e)_rev,,,NaN,,,
EX_dmso(e),,dmso[e],NaN,,,
EX_dmso(e)_rev,,,NaN,,,
EX_dopa(e),,dopa[e],NaN,,,
EX_dopa(e)_rev,,,NaN,,,
EX_dtmp(e),,dtmp[e],NaN,,,
EX_dtmp(e)_rev,,,NaN,,,
EX_dump(e),,dump[e],NaN,,,
EX_dump(e)_rev,,,NaN,,,
EX_duri(e),,duri[e],NaN,,,
EX_duri(e)_rev,,,NaN,,,
EX_eca4colipa(e)_rev,,,NaN,,,
EX_enlipa(e)_rev,,,NaN,,,
EX_enter(e)_rev,,,NaN,,,
EX_etha(e)_rev,,,NaN,,,
EX_ethso3(e),,ethso3[e],NaN,,,
EX_ethso3(e)_rev,,,NaN,,,
EX_etoh(e)_rev,,,NaN,,,
EX_f6p(e),,f6p[e],NaN,,,
EX_f6p(e)_rev,,,NaN,,,
EX_fald(e),,fald[e],NaN,,,
EX_fald(e)_rev,,,NaN,,,
EX_fe2(e)_rev,,,NaN,,,
EX_fe3dcit(e),,fe3dcit[e],NaN,,,
EX_fe3dcit(e)_rev,,,NaN,,,
EX_fe3dhbzs(e),,fe3dhbzs[e],NaN,,,
EX_fe3dhbzs(e)_rev,,,NaN,,,
EX_fe3hox(e),,fe3hox[e],NaN,,,
EX_fe3hox(e)_rev,,,NaN,,,
EX_fe3hox-un(e),,fe3hox-un[e],NaN,,,
EX_fe3hox-un(e)_rev,,,NaN,,,
EX_fecrm(e),,fecrm[e],NaN,,,
EX_fecrm(e)_rev,,,NaN,,,
EX_fecrm-un(e),,fecrm-un[e],NaN,,,
EX_fecrm-un(e)_rev,,,NaN,,,
EX_feenter(e)_rev,,,NaN,,,
EX_feoxam(e),,feoxam[e],NaN,,,
EX_feoxam(e)_rev,,,NaN,,,
EX_feoxam-un(e),,feoxam-un[e],NaN,,,
EX_feoxam-un(e)_rev,,,NaN,,,
EX_for(e)_rev,,,NaN,,,
EX_fru(e),,fru[e],NaN,,,
EX_fru(e)_rev,,,NaN,,,
EX_frulys(e),,frulys[e],NaN,,,
EX_frulys(e)_rev,,,NaN,,,
EX_fruur(e),,fruur[e],NaN,,,
EX_fruur(e)_rev,,,NaN,,,
EX_fuc-L(e),,fuc-L[e],NaN,,,
EX_fuc-L(e)_rev,,,NaN,,,
EX_fum(e),,fum[e],NaN,,,
EX_fum(e)_rev,,,NaN,,,
EX_g1p(e),,g1p[e],NaN,,,
EX_g1p(e)_rev,,,NaN,,,
EX_g3pc(e),,g3pc[e],NaN,,,
EX_g3pc(e)_rev,,,NaN,,,
EX_g3pe(e)_rev,,,NaN,,,
EX_g3pg(e)_rev,,,NaN,,,
EX_g3pi(e),,g3pi[e],NaN,,,
EX_g3pi(e)_rev,,,NaN,,,
EX_g3ps(e),,g3ps[e],NaN,,,
EX_g3ps(e)_rev,,,NaN,,,
EX_g6p(e),,g6p[e],NaN,,,
EX_g6p(e)_rev,,,NaN,,,
EX_gal(e)_rev,,,NaN,,,
EX_gal1p(e),,gal1p[e],NaN,,,
EX_gal1p(e)_rev,,,NaN,,,
EX_galct-D(e),,galct-D[e],NaN,,,
EX_galct-D(e)_rev,,,NaN,,,
EX_galctn-D(e),,galctn-D[e],NaN,,,
EX_galctn-D(e)_rev,,,NaN,,,
EX_galctn-L(e),,galctn-L[e],NaN,,,
EX_galctn-L(e)_rev,,,NaN,,,
EX_galt(e),,galt[e],NaN,,,
EX_galt(e)_rev,,,NaN,,,
EX_galur(e),,galur[e],NaN,,,
EX_galur(e)_rev,,,NaN,,,
EX_gam(e),,gam[e],NaN,,,
EX_gam(e)_rev,,,NaN,,,
EX_gam6p(e),,gam6p[e],NaN,,,
EX_gam6p(e)_rev,,,NaN,,,
EX_gdp(e),,gdp[e],NaN,,,
EX_gdp(e)_rev,,,NaN,,,
EX_glcn(e)_rev,,,NaN,,,
EX_glcr(e),,glcr[e],NaN,,,
EX_glcr(e)_rev,,,NaN,,,
EX_glcur(e),,glcur[e],NaN,,,
EX_glcur(e)_rev,,,NaN,,,
EX_glcur1p(e),,glcur1p[e],NaN,,,
EX_glcur1p(e)_rev,,,NaN,,,
EX_gln-L(e),,gln-L[e],NaN,,,
EX_gln-L(e)_rev,,,NaN,,,
EX_glu-L(e)_rev,,,NaN,,,
EX_gly(e)_rev,,,NaN,,,
EX_glyald(e)_rev,,,NaN,,,
EX_glyc(e)_rev,,,NaN,,,
EX_glyc-R(e)_rev,,,NaN,,,
EX_glyc2p(e),,glyc2p[e],NaN,,,
EX_glyc2p(e)_rev,,,NaN,,,
EX_glyc3p(e)_rev,,,NaN,,,
EX_glyclt(e)_rev,,,NaN,,,
EX_gmp(e),,gmp[e],NaN,,,
EX_gmp(e)_rev,,,NaN,,,
EX_gsn(e),,gsn[e],NaN,,,
EX_gsn(e)_rev,,,NaN,,,
EX_gthrd(e)_rev,,,NaN,,,
EX_gtp(e),,gtp[e],NaN,,,
EX_gtp(e)_rev,,,NaN,,,
EX_gua(e)_rev,,,NaN,,,
EX_h(e)_rev,,,NaN,,,
EX_h2(e),,h2[e],NaN,,,
EX_h2(e)_rev,,,NaN,,,
EX_h2o(e)_rev,,,NaN,,,
EX_h2o2(e),,h2o2[e],NaN,,,
EX_h2o2(e)_rev,,,NaN,,,
EX_h2s(e)_rev,,,NaN,,,
EX_hacolipa(e),,hacolipa[e],NaN,,,
EX_hacolipa(e)_rev,,,NaN,,,
EX_halipa(e),,halipa[e],NaN,,,
EX_halipa(e)_rev,,,NaN,,,
EX_hdca(e),,hdca[e],NaN,,,
EX_hdca(e)_rev,,,NaN,,,
EX_hdcea(e),,hdcea[e],NaN,,,
EX_hdcea(e)_rev,,,NaN,,,
EX_his-L(e)_rev,,,NaN,,,
EX_hom-L(e)_rev,,,NaN,,,
EX_hxa(e)_rev,,,NaN,,,
EX_hxan(e)_rev,,,NaN,,,
EX_idon-L(e)_rev,,,NaN,,,
EX_ile-L(e)_rev,,,NaN,,,
EX_imp(e),,imp[e],NaN,,,
EX_imp(e)_rev,,,NaN,,,
EX_indole(e)_rev,,,NaN,,,
EX_inost(e),,inost[e],NaN,,,
EX_inost(e)_rev,,,NaN,,,
EX_ins(e)_rev,,,NaN,,,
EX_isetac(e),,isetac[e],NaN,,,
EX_isetac(e)_rev,,,NaN,,,
EX_kdo2lipid4(e)_rev,,,NaN,,,
EX_lac-D(e)_rev,,,NaN,,,
EX_lac-L(e)_rev,,,NaN,,,
EX_lcts(e),,lcts[e],NaN,,,
EX_lcts(e)_rev,,,NaN,,,
EX_leu-L(e)_rev,,,NaN,,,
EX_lipa(e)_rev,,,NaN,,,
EX_lipa_cold(e)_rev,,,NaN,,,
EX_lipoate(e),,lipoate[e],NaN,,,
EX_lipoate(e)_rev,,,NaN,,,
EX_lys-L(e)_rev,,,NaN,,,
EX_lyx-L(e),,lyx-L[e],NaN,,,
EX_lyx-L(e)_rev,,,NaN,,,
EX_mal-D(e),,mal-D[e],NaN,,,
EX_mal-D(e)_rev,,,NaN,,,
EX_mal-L(e)_rev,,,NaN,,,
EX_malt(e),,malt[e],NaN,,,
EX_malt(e)_rev,,,NaN,,,
EX_malthx(e),,malthx[e],NaN,,,
EX_malthx(e)_rev,,,NaN,,,
EX_maltpt(e),,maltpt[e],NaN,,,
EX_maltpt(e)_rev,,,NaN,,,
EX_malttr(e),,malttr[e],NaN,,,
EX_malttr(e)_rev,,,NaN,,,
EX_maltttr(e),,maltttr[e],NaN,,,
EX_maltttr(e)_rev,,,NaN,,,
EX_man(e),,man[e],NaN,,,
EX_man(e)_rev,,,NaN,,,
EX_man6p(e),,man6p[e],NaN,,,
EX_man6p(e)_rev,,,NaN,,,
EX_manglyc(e),,manglyc[e],NaN,,,
EX_manglyc(e)_rev,,,NaN,,,
EX_melib(e),,melib[e],NaN,,,
EX_melib(e)_rev,,,NaN,,,
EX_meoh(e)_rev,,,NaN,,,
EX_met-L(e),,met-L[e],NaN,,,
EX_met-L(e)_rev,,,NaN,,,
EX_metsox-R-L(e),,metsox-R-L[e],NaN,,,
EX_metsox-R-L(e)_rev,,,NaN,,,
EX_metsox-S-L(e),,metsox-S-L[e],NaN,,,
EX_metsox-S-L(e)_rev,,,NaN,,,
EX_minohp(e),,minohp[e],NaN,,,
EX_minohp(e)_rev,,,NaN,,,
EX_mmet(e),,mmet[e],NaN,,,
EX_mmet(e)_rev,,,NaN,,,
EX_mnl(e),,mnl[e],NaN,,,
EX_mnl(e)_rev,,,NaN,,,
EX_mso3(e),,mso3[e],NaN,,,
EX_mso3(e)_rev,,,NaN,,,
EX_n2o(e),,n2o[e],NaN,,,
EX_n2o(e)_rev,,,NaN,,,
EX_nac(e),,nac[e],NaN,,,
EX_nac(e)_rev,,,NaN,,,
EX_nh4(e)_rev,,,NaN,,,
EX_nmn(e),,nmn[e],NaN,,,
EX_nmn(e)_rev,,,NaN,,,
EX_no(e),,no[e],NaN,,,
EX_no(e)_rev,,,NaN,,,
EX_no2(e),,no2[e],NaN,,,
EX_no2(e)_rev,,,NaN,,,
EX_no3(e),,no3[e],NaN,,,
EX_no3(e)_rev,,,NaN,,,
EX_o2s(e),,o2s[e],NaN,,,
